subject, run, block, trial, mu1, mu2, r1, r2, choice, reward, RT, cond, trial_onset, choice_onset, feedback_onset 
1,6.0,21.0,9.0,2.0,6.0,2.0,2.0,2.0,2.0,404.191017151,2,101.912909985,102.357440948,104.640424967
1,6.0,21.0,10.0,2.0,6.0,2.0,7.0,2.0,7.0,470.753908157,2,113.226268053,113.737487078,115.620722055
1,6.0,22.0,1.0,6.0,4.0,9.0,4.0,1.0,9.0,935.034990311,1,130.53968811,131.515923023,132.649375916
1,6.0,22.0,2.0,6.0,4.0,5.0,4.0,2.0,4.0,421.078920364,1,140.753139019,141.212990999,142.97812295
1,6.0,22.0,3.0,6.0,4.0,4.0,4.0,1.0,4.0,337.626934052,1,152.348505974,152.726351976,154.059762001
1,6.0,22.0,4.0,6.0,4.0,11.0,4.0,1.0,11.0,500.320911407,1,163.413547993,163.956509113,166.206207991
1,6.0,22.0,5.0,6.0,4.0,8.0,4.0,1.0,8.0,370.934009552,1,174.725625992,175.13685894,176.83663702
1,6.0,22.0,6.0,6.0,4.0,8.0,4.0,1.0,8.0,320.907115936,1,185.172506094,185.533770084,188.16662693
1,6.0,22.0,7.0,6.0,4.0,3.0,4.0,1.0,3.0,604.380846024,1,196.702400923,197.347016096,198.513703108
1,6.0,22.0,8.0,6.0,4.0,-2.0,4.0,1.0,-2.0,500.438928604,1,207.099421024,207.643798113,209.193964958
1,6.0,22.0,9.0,6.0,4.0,5.0,4.0,1.0,5.0,421.08297348,1,217.496511936,217.957890034,220.807387114
1,6.0,22.0,10.0,6.0,4.0,4.0,4.0,1.0,4.0,420.982837677,1,228.976494074,229.437855005,230.771230936
1,6.0,23.0,1.0,-9.0,-0.0,-9.0,-0.0,2.0,-0.0,1488.62290382,4,245.724411011,247.248817921,248.699510098
1,6.0,23.0,2.0,-9.0,-0.0,-9.0,-0.0,1.0,-9.0,354.324102402,4,256.668051958,257.063355923,259.380237103
1,6.0,23.0,3.0,-9.0,-0.0,-9.0,-0.0,2.0,-0.0,554.317951202,4,268.019301891,268.610024929,271.07691288
1,6.0,23.0,4.0,-9.0,-0.0,-9.0,-0.0,2.0,-0.0,371.068000793,4,279.011501074,279.423510075,281.173952103
1,6.0,23.0,5.0,-9.0,-0.0,-9.0,-0.0,2.0,-0.0,537.488937378,4,290.225045919,290.803597927,293.534943104
1,6.0,23.0,6.0,-9.0,-0.0,-9.0,-0.0,2.0,-0.0,387.537956238,4,301.689117908,302.116703033,303.567048073
1,6.0,23.0,7.0,-9.0,-0.0,-9.0,-0.0,2.0,-0.0,387.699127197,4,312.099982977,312.530822039,315.263817072
1,6.0,23.0,8.0,-9.0,-0.0,-9.0,-0.0,2.0,-0.0,404.344081879,4,324.814446926,325.260420084,327.760117054
1,6.0,23.0,9.0,-9.0,-0.0,-9.0,-0.0,2.0,-0.0,437.927007675,4,336.793009996,337.273796082,339.123735905
1,6.0,23.0,10.0,-9.0,-0.0,-9.0,-0.0,2.0,-0.0,404.089927673,4,348.408951998,348.853708029,351.719835997
1,6.0,24.0,1.0,3.0,15.0,0.0,14.0,1.0,0.0,888.83805275,3,365.506098032,366.431941032,368.048691988
1,6.0,24.0,2.0,3.0,15.0,2.0,17.0,2.0,17.0,504.93311882,3,375.615427017,376.162529945,377.72922802
1,6.0,24.0,3.0,3.0,15.0,3.0,7.0,2.0,7.0,337.61715889,3,386.014967918,386.392922878,388.209527016
1,6.0,24.0,4.0,3.0,15.0,8.0,19.0,2.0,19.0,387.462854385,3,395.962240934,396.390121937,397.590126991
1,6.0,24.0,5.0,3.0,15.0,2.0,17.0,2.0,17.0,354.311943054,3,406.459115028,406.853718996,408.487020969
1,6.0,24.0,6.0,3.0,15.0,-1.0,16.0,2.0,16.0,720.963001251,3,418.039208889,418.800326109,420.716937065
1,6.0,24.0,7.0,3.0,15.0,1.0,16.0,2.0,16.0,504.289865494,3,429.585895061,430.130439043,431.76374197
1,6.0,24.0,8.0,3.0,15.0,5.0,11.0,2.0,11.0,387.878894806,3,439.366167068,439.794425964,441.644413948
1,6.0,24.0,9.0,3.0,15.0,2.0,13.0,2.0,13.0,369.225978851,3,450.146565914,450.557907104,453.124217033
1,6.0,24.0,10.0,3.0,15.0,3.0,7.0,2.0,7.0,404.371976852,3,462.510040998,462.954397917,465.170888901
1,7.0,25.0,1.0,-8.0,9.0,-8.0,9.0,2.0,9.0,872.284889221,1,17.0257999897,17.9343869686,19.8015470505
1,7.0,25.0,2.0,-8.0,9.0,-6.0,9.0,1.0,-6.0,854.074954987,1,27.8043670654,28.6979329586,31.5147738457
1,7.0,25.0,3.0,-8.0,9.0,-12.0,9.0,2.0,9.0,454.355955124,1,40.1667599678,40.6612989902,42.5282599926
1,7.0,25.0,4.0,-8.0,9.0,1.0,9.0,2.0,9.0,337.719917297,1,51.1450200081,51.5249919891,53.0754709244
1,7.0,25.0,5.0,-8.0,9.0,-4.0,9.0,2.0,9.0,537.870168686,1,62.6435790062,63.2215330601,65.8711819649
1,7.0,25.0,6.0,-8.0,9.0,-2.0,9.0,2.0,9.0,337.520122528,1,74.6569900513,75.0513329506,77.8173229694
1,7.0,25.0,7.0,-8.0,9.0,-6.0,9.0,2.0,9.0,387.624025345,1,86.919698,87.3478929996,89.3644678593
1,7.0,25.0,8.0,-8.0,9.0,-11.0,9.0,2.0,9.0,337.35203743,1,97.8670868874,98.2447369099,99.2765979767
1,7.0,25.0,9.0,-8.0,9.0,-2.0,9.0,2.0,9.0,404.164075851,1,108.163918972,108.608453989,110.90822196
1,7.0,25.0,10.0,-8.0,9.0,-3.0,9.0,2.0,9.0,387.267827988,1,118.6942029,119.122040033,120.38881588
1,7.0,26.0,1.0,-19.0,2.0,-28.0,5.0,1.0,-28.0,1405.22193909,3,134.426759958,135.867447853,138.200619936
1,7.0,26.0,2.0,-19.0,2.0,-18.0,-7.0,2.0,-7.0,369.328022003,3,145.387223959,145.797827005,147.081187963
1,7.0,26.0,3.0,-19.0,2.0,-24.0,9.0,2.0,9.0,320.842027664,3,155.183722973,155.544924974,156.944968939
1,7.0,26.0,4.0,-19.0,2.0,-19.0,2.0,2.0,2.0,404.356002808,3,165.980562925,166.425211906,168.574379921
1,7.0,26.0,5.0,-19.0,2.0,-24.0,1.0,2.0,1.0,370.897054672,3,176.242892981,176.655784845,177.705808878
1,7.0,26.0,6.0,-19.0,2.0,-22.0,-1.0,2.0,-1.0,320.72019577,3,185.958291054,186.319510937,188.719267845
1,7.0,26.0,7.0,-19.0,2.0,-22.0,-0.0,2.0,-0.0,337.491035461,3,196.772028923,197.149662971,199.366095066
1,7.0,26.0,8.0,-19.0,2.0,-19.0,-3.0,2.0,-3.0,353.876113892,3,208.368804932,208.763063908,211.745857
1,7.0,26.0,9.0,-19.0,2.0,-15.0,3.0,2.0,3.0,354.541063309,3,219.8486619,220.243227005,223.026123047
1,7.0,26.0,10.0,-19.0,2.0,-9.0,0.0,2.0,0.0,400.70104599,3,231.595417976,232.039787054,234.422809839
1,7.0,27.0,1.0,-6.0,-3.0,-6.0,-3.0,1.0,-6.0,1071.94399834,4,248.192620039,249.301475048,252.168424845
1,7.0,27.0,2.0,-6.0,-3.0,-6.0,-3.0,2.0,-3.0,337.80002594,4,259.60462904,259.981858969,262.448736906
1,7.0,27.0,3.0,-6.0,-3.0,-6.0,-3.0,2.0,-3.0,337.926149368,4,270.416388988,270.795332909,273.528883934
1,7.0,27.0,4.0,-6.0,-3.0,-6.0,-3.0,2.0,-3.0,337.807893753,4,281.34689188,281.725570917,284.459015846
1,7.0,27.0,5.0,-6.0,-3.0,-6.0,-3.0,2.0,-3.0,354.157924652,4,293.244463921,293.637217999,295.355913877
1,7.0,27.0,6.0,-6.0,-3.0,-6.0,-3.0,2.0,-3.0,354.084968567,4,303.824018955,304.219280005,306.619529963
1,7.0,27.0,7.0,-6.0,-3.0,-6.0,-3.0,2.0,-3.0,454.253911972,4,314.619613886,315.115987062,316.583395004
1,7.0,27.0,8.0,-6.0,-3.0,-6.0,-3.0,2.0,-3.0,400.413990021,4,326.117509842,326.562813997,327.912876844
1,7.0,27.0,9.0,-6.0,-3.0,-6.0,-3.0,2.0,-3.0,420.816898346,4,336.798512936,337.259449959,339.926074982
1,7.0,27.0,10.0,-6.0,-3.0,-6.0,-3.0,2.0,-3.0,404.260873795,4,347.72881794,348.173317909,349.240078926
1,7.0,28.0,1.0,-17.0,3.0,-17.0,0.0,1.0,-17.0,922.018051147,2,362.876239061,363.835469007,365.768499851
1,7.0,28.0,2.0,-17.0,3.0,-17.0,-2.0,2.0,-2.0,337.405920029,2,374.805877924,375.182291031,377.398710966
1,7.0,28.0,3.0,-17.0,3.0,-17.0,1.0,2.0,1.0,370.882987976,2,386.634477854,387.045759916,389.745272875
1,7.0,28.0,4.0,-17.0,3.0,-17.0,7.0,2.0,7.0,421.010017395,2,398.664330959,399.125521898,400.775454044
1,7.0,28.0,5.0,-17.0,3.0,-17.0,-0.0,2.0,-0.0,304.384946823,2,409.428246975,409.772385836,412.438715935
1,7.0,28.0,6.0,-17.0,3.0,-17.0,-0.0,2.0,-0.0,354.156970978,2,420.608283997,421.002500057,423.00233984
1,7.0,28.0,7.0,-17.0,3.0,-17.0,4.0,2.0,4.0,370.9897995,2,431.369928837,431.782757998,434.032546997
1,7.0,28.0,8.0,-17.0,3.0,-17.0,7.0,2.0,7.0,337.389945984,2,441.718663931,442.096552849,443.696033001
1,7.0,28.0,9.0,-17.0,3.0,-17.0,6.0,2.0,6.0,370.676994324,2,452.981956959,453.393292904,454.526721954
1,7.0,28.0,10.0,-17.0,3.0,-17.0,10.0,2.0,10.0,504.097938538,2,463.096709967,463.638900995,465.223618984
1,8.0,29.0,1.0,7.0,14.0,9.0,14.0,2.0,14.0,1005.36203384,1,17.0302529335,18.0728189945,19.7398560047
1,8.0,29.0,2.0,7.0,14.0,8.0,14.0,1.0,8.0,421.73409462,1,27.4433128834,27.9031260014,29.0198469162
1,8.0,29.0,3.0,7.0,14.0,15.0,14.0,2.0,14.0,404.299020767,1,38.3714799881,38.8165819645,40.9002640247
1,8.0,29.0,4.0,7.0,14.0,9.0,14.0,2.0,14.0,353.810071945,1,48.4852058887,48.8801968098,51.0640048981
1,8.0,29.0,5.0,7.0,14.0,3.0,14.0,2.0,14.0,338.829040527,1,59.149012804,59.5275080204,60.661000967
1,8.0,29.0,6.0,7.0,14.0,-3.0,14.0,2.0,14.0,520.98107338,1,69.5629618168,70.1243898869,72.3064939976
1,8.0,29.0,7.0,7.0,14.0,11.0,14.0,2.0,14.0,387.626171112,1,81.3433449268,81.7709729671,82.8716528416
1,8.0,29.0,8.0,7.0,14.0,13.0,14.0,2.0,14.0,370.904922485,1,91.4230048656,91.834841013,93.5185568333
1,8.0,29.0,9.0,7.0,14.0,12.0,14.0,2.0,14.0,1054.05902863,1,101.220078945,102.315287828,104.065634966
1,8.0,29.0,10.0,7.0,14.0,5.0,14.0,2.0,14.0,605.250120163,1,112.18379283,112.828877926,113.912278891
1,8.0,30.0,1.0,12.0,-6.0,12.0,-5.0,1.0,12.0,1020.55883408,3,128.181991816,129.24079895,130.924206972
1,8.0,30.0,2.0,12.0,-6.0,19.0,-6.0,1.0,19.0,470.784902573,3,139.477990866,139.987864017,142.687628984
1,8.0,30.0,3.0,12.0,-6.0,19.0,-5.0,1.0,19.0,407.811880112,3,151.573177814,152.017602921,153.184373856
1,8.0,30.0,4.0,12.0,-6.0,10.0,-10.0,1.0,10.0,454.230070114,3,161.688377857,162.181423903,163.398159027
1,8.0,30.0,5.0,12.0,-6.0,12.0,2.0,1.0,12.0,387.696027756,3,172.700496912,173.128293991,175.461371899
1,8.0,30.0,6.0,12.0,-6.0,12.0,-11.0,1.0,12.0,405.751943588,3,184.363813877,184.808403015,186.85814786
1,8.0,30.0,7.0,12.0,-6.0,12.0,-7.0,1.0,12.0,437.520027161,3,195.044216871,195.521895885,198.287986994
1,8.0,30.0,8.0,12.0,-6.0,4.0,-3.0,1.0,4.0,287.395000458,3,207.157250881,207.485057831,209.118402004
1,8.0,30.0,9.0,12.0,-6.0,9.0,-4.0,1.0,9.0,387.445926666,3,217.93748498,218.365326881,221.248242855
1,8.0,30.0,10.0,12.0,-6.0,12.0,-9.0,1.0,12.0,339.299917221,3,229.817469835,230.195417881,231.412102938
1,8.0,31.0,1.0,-15.0,-8.0,-15.0,-4.0,1.0,-15.0,1239.06493187,2,246.398742914,247.673583031,250.023391008
1,8.0,31.0,2.0,-15.0,-8.0,-15.0,-7.0,2.0,-7.0,371.028184891,2,256.994868994,257.404182911,259.520599842
1,8.0,31.0,3.0,-15.0,-8.0,-15.0,-9.0,2.0,-9.0,503.958940506,2,267.521161795,268.067873955,270.634447813
1,8.0,31.0,4.0,-15.0,-8.0,-15.0,-12.0,2.0,-12.0,487.371206284,2,279.469194889,279.997499943,281.930914879
1,8.0,31.0,5.0,-15.0,-8.0,-15.0,-9.0,2.0,-9.0,337.569952011,2,291.10005188,291.477785826,294.344015837
1,8.0,31.0,6.0,-15.0,-8.0,-15.0,-4.0,2.0,-4.0,404.193162918,2,303.429199934,303.874221802,306.29060483
1,8.0,31.0,7.0,-15.0,-8.0,-15.0,-15.0,2.0,-15.0,370.611906052,2,314.76006484,315.171032906,316.287758827
1,8.0,31.0,8.0,-15.0,-8.0,-15.0,-7.0,2.0,-7.0,370.792865753,2,325.390204906,325.801290989,326.835007906
1,8.0,31.0,9.0,-15.0,-8.0,-15.0,-6.0,2.0,-6.0,370.718002319,2,335.438123941,335.848412991,338.414328814
1,8.0,31.0,10.0,-15.0,-8.0,-15.0,-6.0,2.0,-6.0,453.978061676,2,346.517021894,347.011304855,349.145160913
1,8.0,32.0,1.0,26.0,-2.0,26.0,-2.0,1.0,26.0,1089.04910088,4,362.714200974,363.840440989,366.424057007
1,8.0,32.0,2.0,26.0,-2.0,26.0,-2.0,1.0,26.0,400.382041931,4,374.960072994,375.403817892,376.787611961
1,8.0,32.0,3.0,26.0,-2.0,26.0,-2.0,1.0,26.0,437.528133392,4,384.93906188,385.41700387,387.651228905
1,8.0,32.0,4.0,26.0,-2.0,26.0,-2.0,1.0,26.0,370.97287178,4,396.31932497,396.731163025,398.381573915
1,8.0,32.0,5.0,26.0,-2.0,26.0,-2.0,1.0,26.0,1055.41992188,4,406.99948287,408.094523907,409.311183929
1,8.0,32.0,6.0,26.0,-2.0,26.0,-2.0,1.0,26.0,420.771121979,4,417.896968842,418.358146906,420.841178894
1,8.0,32.0,7.0,26.0,-2.0,26.0,-2.0,1.0,26.0,471.13609314,4,429.210458994,429.721521854,432.121344805
1,8.0,32.0,8.0,26.0,-2.0,26.0,-2.0,1.0,26.0,487.486839294,4,441.207180023,441.734783888,444.651045799
1,8.0,32.0,9.0,26.0,-2.0,26.0,-2.0,1.0,26.0,487.653970718,4,453.62043786,454.147753954,455.298009872
1,8.0,32.0,10.0,26.0,-2.0,26.0,-2.0,1.0,26.0,437.101125717,4,463.26749897,463.745127916,465.461685896
2,1.0,1.0,1.0,-11.0,4.0,-11.0,5.0,1,-11.0,943.10092926,2,17.0404720306,18.0304920673,19.7144138813
2,1.0,1.0,2.0,-11.0,4.0,-11.0,3.0,2,3.0,553.954839706,2,26.3490989208,26.9443118572,29.3617529869
2,1.0,1.0,3.0,-11.0,4.0,-11.0,1.0,2,1.0,537.549972534,2,37.4117069244,37.9914989471,40.6248629093
2,1.0,1.0,4.0,-11.0,4.0,-11.0,3.0,2,3.0,520.525217056,2,49.1082980633,49.67157197,50.7221848965
2,1.0,1.0,5.0,-11.0,4.0,-11.0,8.0,2,8.0,467.445850372,2,59.605465889,60.1184849739,62.1521449089
2,1.0,1.0,6.0,-11.0,4.0,-11.0,8.0,2,8.0,554.648160934,2,71.4028759003,71.9982218742,73.4985249043
2,1.0,1.0,7.0,-11.0,4.0,-11.0,2.0,2,2.0,588.150978088,2,82.932767868,83.5618388653,85.8782720566
2,1.0,1.0,8.0,-11.0,4.0,-11.0,4.0,2,4.0,471.127033234,2,93.3300988674,93.842416048,96.1921360493
2,1.0,1.0,9.0,-11.0,4.0,-11.0,6.0,2,6.0,470.969200134,2,105.593071938,106.105355024,107.387086868
2,1.0,1.0,10.0,-11.0,4.0,-11.0,6.0,2,6.0,666.857004166,2,115.356994867,116.069267035,118.285676003
2,1.0,2.0,1.0,-4.0,-7.0,-1.0,-4.0,1,-1.0,705.554008484,3,133.52147603,134.264148951,136.247430086
2,1.0,2.0,2.0,-4.0,-7.0,0.0,-6.0,2,-6.0,504.377841949,3,144.366057873,144.911045074,146.043828011
2,1.0,2.0,3.0,-4.0,-7.0,-7.0,-9.0,1,-7.0,504.698038101,3,155.395591021,155.941267014,157.707490921
2,1.0,2.0,4.0,-4.0,-7.0,7.0,-1.0,1,7.0,437.814950943,3,165.325042963,165.80505991,167.121797085
2,1.0,2.0,5.0,-4.0,-7.0,-10.0,-1.0,1,-10.0,421.028852463,3,174.98930192,175.450936079,177.385727882
2,1.0,2.0,6.0,-4.0,-7.0,-3.0,-6.0,1,-3.0,454.015016556,3,186.520253897,187.015755892,189.48206687
2,1.0,2.0,7.0,-4.0,-7.0,-3.0,-10.0,2,-10.0,483.625888824,3,197.316956997,197.846076965,200.029124975
2,1.0,2.0,8.0,-4.0,-7.0,-4.0,-12.0,1,-4.0,670.737981796,3,207.797190905,208.509618044,210.242249966
2,1.0,2.0,9.0,-4.0,-7.0,-4.0,-6.0,1,-4.0,482.234954834,3,218.127709866,218.655606985,221.072926998
2,1.0,2.0,10.0,-4.0,-7.0,-8.0,-10.0,1,-8.0,934.046030045,3,229.740936041,230.719632864,231.936603069
2,1.0,3.0,1.0,15.0,4.0,15.0,4.0,1,15.0,718.528032303,4,246.191299915,246.948700905,248.765292883
2,1.0,3.0,2.0,15.0,4.0,15.0,4.0,1,15.0,620.905160904,4,257.032639027,257.695546865,259.245611906
2,1.0,3.0,3.0,15.0,4.0,15.0,4.0,2,4.0,538.78903389,4,267.229655981,267.809304953,270.775838852
2,1.0,3.0,4.0,15.0,4.0,15.0,4.0,1,15.0,437.51502037,4,279.892802,280.372287989,282.722245932
2,1.0,3.0,5.0,15.0,4.0,15.0,4.0,1,15.0,504.15802002,4,291.540045023,292.085695028,295.018688917
2,1.0,3.0,6.0,15.0,4.0,15.0,4.0,1,15.0,570.806980133,4,302.936908007,303.549052954,306.465512991
2,1.0,3.0,7.0,15.0,4.0,15.0,4.0,1,15.0,471.389055252,4,314.866699934,315.37917304,316.712473869
2,1.0,3.0,8.0,15.0,4.0,15.0,4.0,1,15.0,505.057811737,4,325.330388069,325.876149893,327.375428915
2,1.0,3.0,9.0,15.0,4.0,15.0,4.0,1,15.0,587.754011154,4,336.060585976,336.689725876,339.721849918
2,1.0,3.0,10.0,15.0,4.0,15.0,4.0,1,15.0,537.453174591,4,348.654592037,349.2363379,352.085582018
2,1.0,4.0,1.0,14.0,-6.0,14.0,-6.0,nan,0.0,nan,1,365.973888874,nan,370.347755909
2,1.0,4.0,2.0,14.0,-6.0,16.0,-6.0,2,-6.0,521.276950836,1,376.432175875,376.994844913,378.361490011
2,1.0,4.0,3.0,14.0,-6.0,16.0,-6.0,1,16.0,603.955984116,1,387.646275997,388.291734934,389.991818905
2,1.0,4.0,4.0,14.0,-6.0,12.0,-6.0,1,12.0,654.122114182,1,398.592740059,399.288119078,401.48759985
2,1.0,4.0,5.0,14.0,-6.0,12.0,-6.0,1,12.0,637.928962708,1,409.972884893,410.651839018,412.651671886
2,1.0,4.0,6.0,14.0,-6.0,20.0,-6.0,1,20.0,522.614955902,1,420.287366867,420.84900403,422.032396078
2,1.0,4.0,7.0,14.0,-6.0,11.0,-6.0,1,11.0,520.596981049,1,430.71708107,431.279527903,432.429507971
2,1.0,4.0,8.0,14.0,-6.0,23.0,-6.0,1,23.0,654.242038727,1,440.246788025,440.943264008,443.376306057
2,1.0,4.0,9.0,14.0,-6.0,17.0,-6.0,1,17.0,670.696020126,1,451.361131907,452.073371887,454.356458902
2,1.0,4.0,10.0,14.0,-6.0,19.0,-6.0,1,19.0,704.013109207,1,462.841161013,463.586854935,465.003464937
2,2.0,5.0,1.0,-12.0,-3.0,-12.0,4.0,1,-12.0,1105.2069664,2,17.0314970016,18.1734271049,20.7737960815
2,2.0,5.0,2.0,-12.0,-3.0,-12.0,-6.0,2,-6.0,537.389039993,2,28.1989109516,28.7687730789,30.0868570805
2,2.0,5.0,3.0,-12.0,-3.0,-12.0,4.0,2,4.0,538.424015045,2,38.8385870457,39.4174420834,41.717746973
2,2.0,5.0,4.0,-12.0,-3.0,-12.0,-3.0,2,-3.0,471.348047256,2,49.6690239906,50.1809589863,53.197603941
2,2.0,5.0,5.0,-12.0,-3.0,-12.0,-7.0,2,-7.0,604.110002518,2,60.7825040817,61.4275078773,63.5112309456
2,2.0,5.0,6.0,-12.0,-3.0,-12.0,-0.0,2,-0.0,537.546157837,2,72.2125720978,72.7910408974,73.9245820045
2,2.0,5.0,7.0,-12.0,-3.0,-12.0,-4.0,2,-4.0,549.85499382,2,82.7602219582,83.3546938896,85.7379970551
2,2.0,5.0,8.0,-12.0,-3.0,-12.0,1.0,2,1.0,571.002006531,2,94.690310955,95.3014349937,98.3004579544
2,2.0,5.0,9.0,-12.0,-3.0,-12.0,-8.0,2,-8.0,554.468870163,2,106.186845064,106.781183004,109.198078871
2,2.0,5.0,10.0,-12.0,-3.0,-12.0,2.0,2,2.0,504.604101181,2,116.650578976,117.195223093,119.061752081
2,2.0,6.0,1.0,10.0,10.0,6.0,18.0,1,6.0,1370.51796913,3,133.348151922,134.756983042,136.357012033
2,2.0,6.0,2.0,10.0,10.0,12.0,14.0,2,14.0,471.14109993,3,144.543308973,145.054054022,146.104155064
2,2.0,6.0,3.0,10.0,10.0,10.0,16.0,2,16.0,454.201936722,3,154.355854988,154.851325989,156.234620094
2,2.0,6.0,4.0,10.0,10.0,10.0,9.0,2,9.0,419.455051422,3,164.436491013,164.896878958,166.064018965
2,2.0,6.0,5.0,10.0,10.0,12.0,8.0,2,8.0,370.734930038,3,174.333702087,174.745594025,176.362253904
2,2.0,6.0,6.0,10.0,10.0,16.0,11.0,2,11.0,436.909914017,3,184.880673885,185.359220028,186.725991964
2,2.0,6.0,7.0,10.0,10.0,17.0,10.0,2,10.0,604.672908783,3,194.877732038,195.523092031,197.056858063
2,2.0,6.0,8.0,10.0,10.0,6.0,19.0,2,19.0,554.216861725,3,206.091511965,206.686616898,209.170198917
2,2.0,6.0,9.0,10.0,10.0,3.0,9.0,2,9.0,504.214048386,3,217.671201944,218.216638088,220.615213871
2,2.0,6.0,10.0,10.0,10.0,12.0,7.0,2,7.0,554.316997528,3,229.683712006,230.280025005,232.546447992
2,2.0,7.0,1.0,-10.0,-2.0,-9.0,-2.0,1,-9.0,1305.17196655,1,247.476865053,248.82468605,250.941752911
2,2.0,7.0,2.0,-10.0,-2.0,-11.0,-2.0,2,-2.0,504.451036453,1,259.144474983,259.688215971,261.82188201
2,2.0,7.0,3.0,-10.0,-2.0,-12.0,-2.0,2,-2.0,537.792921066,1,270.989547014,271.568259001,273.468492985
2,2.0,7.0,4.0,-10.0,-2.0,-12.0,-2.0,2,-2.0,704.221963882,1,282.602799892,283.347897053,284.664975882
2,2.0,7.0,5.0,-10.0,-2.0,-15.0,-2.0,2,-2.0,750.013113022,1,292.020211935,292.812212944,295.578562975
2,2.0,7.0,6.0,-10.0,-2.0,-15.0,-2.0,2,-2.0,604.159832001,1,304.730565071,305.375181913,307.841635942
2,2.0,7.0,7.0,-10.0,-2.0,-10.0,-2.0,2,-2.0,804.645061493,1,316.794176102,317.638581991,318.688493013
2,2.0,7.0,8.0,-10.0,-2.0,-11.0,-2.0,2,-2.0,837.275981903,1,327.20778203,328.085175037,330.985085964
2,2.0,7.0,9.0,-10.0,-2.0,-9.0,-2.0,2,-2.0,1383.56900215,1,339.270577908,340.698546886,342.49823308
2,2.0,7.0,10.0,-10.0,-2.0,-6.0,-2.0,2,-2.0,654.65593338,1,350.101136923,350.79518199,353.395337105
2,2.0,8.0,1.0,-2.0,-3.0,-2.0,-3.0,1,-2.0,1255.44309616,4,368.530948877,369.823642969,372.707196951
2,2.0,8.0,2.0,-2.0,-3.0,-2.0,-3.0,2,-3.0,483.636140823,4,379.826668024,380.354104042,382.104460955
2,2.0,8.0,3.0,-2.0,-3.0,-2.0,-3.0,1,-2.0,520.825147629,4,390.672281027,391.234158039,392.30150795
2,2.0,8.0,4.0,-2.0,-3.0,-2.0,-3.0,1,-2.0,760.389089584,4,401.219384909,402.030982971,404.897480965
2,2.0,8.0,5.0,-2.0,-3.0,-2.0,-3.0,1,-2.0,621.066093445,4,412.78332901,413.44451499,415.094557047
2,2.0,8.0,6.0,-2.0,-3.0,-2.0,-3.0,1,-2.0,653.976202011,4,423.413712025,424.10821104,425.791454077
2,2.0,8.0,7.0,-2.0,-3.0,-2.0,-3.0,1,-2.0,571.60615921,4,433.510761023,434.1220119,436.187803984
2,2.0,8.0,8.0,-2.0,-3.0,-2.0,-3.0,1,-2.0,570.88804245,4,445.540719032,446.150425911,447.401864052
2,2.0,8.0,9.0,-2.0,-3.0,-2.0,-3.0,1,-2.0,654.385089874,4,454.871383905,455.565898895,456.84935689
2,2.0,8.0,10.0,-2.0,-3.0,-2.0,-3.0,1,-2.0,586.513996124,4,464.384645939,465.012279987,466.394972086
2,3.0,9.0,1.0,-6.0,7.0,-1.0,7.0,1,-1.0,1205.68799973,1,17.0307619572,18.2689249516,20.6858921051
2,3.0,9.0,2.0,-6.0,7.0,-7.0,7.0,2,7.0,437.237024307,1,26.9895069599,27.4661850929,28.8828361034
2,3.0,9.0,3.0,-6.0,7.0,-5.0,7.0,2,7.0,404.175043106,1,36.9200041294,37.3632111549,40.3296461105
2,3.0,9.0,4.0,-6.0,7.0,-5.0,7.0,2,7.0,670.763969421,1,49.6152510643,50.3262789249,51.8596251011
2,3.0,9.0,5.0,-6.0,7.0,-1.0,7.0,2,7.0,722.322940826,1,59.8123221397,60.5736761093,63.1399240494
2,3.0,9.0,6.0,-6.0,7.0,-6.0,7.0,2,7.0,487.684965134,1,70.8591611385,71.3870251179,73.1535799503
2,3.0,9.0,7.0,-6.0,7.0,-2.0,7.0,2,7.0,487.318992615,1,80.7215409279,81.2509031296,83.9004709721
2,3.0,9.0,8.0,-6.0,7.0,-4.0,7.0,2,7.0,837.583065033,1,93.2694561481,94.1472079754,96.5802969933
2,3.0,9.0,9.0,-6.0,7.0,-7.0,7.0,2,7.0,704.345941544,1,104.916214943,105.66052103,108.143676996
2,3.0,9.0,10.0,-6.0,7.0,1.0,7.0,2,7.0,770.889043808,1,116.679728985,117.490585089,119.423799992
2,3.0,10.0,1.0,-0.0,-3.0,-0.0,-3.0,2,-3.0,1822.13592529,4,133.061758995,134.918591022,137.219253063
2,3.0,10.0,2.0,-0.0,-3.0,-0.0,-3.0,1,-0.0,1287.60409355,4,143.422548056,144.749555111,146.482831955
2,3.0,10.0,3.0,-0.0,-3.0,-0.0,-3.0,1,-0.0,487.456083298,4,154.18466711,154.713298082,156.496605158
2,3.0,10.0,4.0,-0.0,-3.0,-0.0,-3.0,1,-0.0,620.119094849,4,164.380372047,165.0437181,167.910400152
2,3.0,10.0,5.0,-0.0,-3.0,-0.0,-3.0,1,-0.0,754.105091095,4,175.895143032,176.690253973,178.190868139
2,3.0,10.0,6.0,-0.0,-3.0,-0.0,-3.0,1,-0.0,737.612009048,4,186.142413139,186.920946121,189.087916136
2,3.0,10.0,7.0,-0.0,-3.0,-0.0,-3.0,1,-0.0,637.892007828,4,198.010550976,198.700768948,200.884467125
2,3.0,10.0,8.0,-0.0,-3.0,-0.0,-3.0,1,-0.0,700.402975082,4,209.468966007,210.214094162,212.363976955
